Instance name, X location, Y location, Voltage
_4714_, 175.44, 231.2, 1.79956
output26, 175.44, 231.2, 1.79956
output30, 175.44, 231.2, 1.79956
FILLER_0_81_361, 175.44, 231.2, 1.79956
FILLER_0_81_377, 175.44, 231.2, 1.79956
_3814_, 175.44, 225.76, 1.7983
_4607__21, 175.44, 225.76, 1.7983
hold32, 175.44, 225.76, 1.7983
ANTENNA_1, 175.44, 225.76, 1.7983
FILLER_0_78_365, 175.44, 225.76, 1.7983
FILLER_0_79_369, 175.44, 225.76, 1.7983
FILLER_0_79_382, 175.44, 225.76, 1.7983
_3388_, 175.44, 220.32, 1.79799
FILLER_0_76_361, 175.44, 220.32, 1.79799
FILLER_0_77_359, 175.44, 220.32, 1.79799
FILLER_0_77_367, 175.44, 220.32, 1.79799
FILLER_0_77_375, 175.44, 220.32, 1.79799
FILLER_0_77_383, 175.44, 220.32, 1.79799
FILLER_0_78_373, 175.44, 220.32, 1.79799
FILLER_0_78_381, 175.44, 220.32, 1.79799
_3385_, 175.44, 214.88, 1.79855
_3389_, 175.44, 214.88, 1.79855
_3413_, 175.44, 214.88, 1.79855
FILLER_0_74_356, 175.44, 214.88, 1.79855
FILLER_0_74_365, 175.44, 214.88, 1.79855
FILLER_0_75_360, 175.44, 214.88, 1.79855
FILLER_0_75_381, 175.44, 214.88, 1.79855
FILLER_0_76_375, 175.44, 214.88, 1.79855
FILLER_0_76_383, 175.44, 214.88, 1.79855
_3376_, 175.44, 209.44, 1.79864
_3377_, 175.44, 209.44, 1.79864
_3378_, 175.44, 209.44, 1.79864
_3381_, 175.44, 209.44, 1.79864
_3383_, 175.44, 209.44, 1.79864
_3384_, 175.44, 209.44, 1.79864
_3428_, 175.44, 209.44, 1.79864
_3429_, 175.44, 209.44, 1.79864
_3430_, 175.44, 209.44, 1.79864
FILLER_0_73_358, 175.44, 209.44, 1.79864
FILLER_0_73_366, 175.44, 209.44, 1.79864
FILLER_0_73_382, 175.44, 209.44, 1.79864
_3366_, 175.44, 204, 1.79881
_3375_, 175.44, 204, 1.79881
_3379_, 175.44, 204, 1.79881
_3380_, 175.44, 204, 1.79881
_3382_, 175.44, 204, 1.79881
_3431_, 175.44, 204, 1.79881
FILLER_0_71_358, 175.44, 204, 1.79881
_3364_, 175.44, 198.56, 1.79826
_3368_, 175.44, 198.56, 1.79826
_3432_, 175.44, 198.56, 1.79826
_3445_, 175.44, 198.56, 1.79826
FILLER_0_69_368, 175.44, 198.56, 1.79826
FILLER_0_69_376, 175.44, 198.56, 1.79826
FILLER_0_70_370, 175.44, 198.56, 1.79826
FILLER_0_70_378, 175.44, 198.56, 1.79826
_3425_, 175.44, 193.12, 1.79842
_3426_, 175.44, 193.12, 1.79842
_3442_, 175.44, 193.12, 1.79842
_3459_, 175.44, 193.12, 1.79842
FILLER_0_66_358, 175.44, 193.12, 1.79842
FILLER_0_67_356, 175.44, 193.12, 1.79842
FILLER_0_67_364, 175.44, 193.12, 1.79842
FILLER_0_67_372, 175.44, 193.12, 1.79842
_3420_, 175.44, 187.68, 1.79849
_3421_, 175.44, 187.68, 1.79849
_3422_, 175.44, 187.68, 1.79849
_3443_, 175.44, 187.68, 1.79849
_3484_, 175.44, 187.68, 1.79849
FILLER_0_64_357, 175.44, 187.68, 1.79849
FILLER_0_65_370, 175.44, 187.68, 1.79849
FILLER_0_65_378, 175.44, 187.68, 1.79849
FILLER_0_66_376, 175.44, 187.68, 1.79849
FILLER_0_66_382, 175.44, 187.68, 1.79849
_3469_, 175.44, 182.24, 1.79877
_3470_, 175.44, 182.24, 1.79877
_3473_, 175.44, 182.24, 1.79877
_3526_, 175.44, 182.24, 1.79877
FILLER_0_62_359, 175.44, 182.24, 1.79877
FILLER_0_62_365, 175.44, 182.24, 1.79877
FILLER_0_63_368, 175.44, 182.24, 1.79877
FILLER_0_64_374, 175.44, 182.24, 1.79877
FILLER_0_64_382, 175.44, 182.24, 1.79877
_3373_, 175.44, 176.8, 1.79878
_3468_, 175.44, 176.8, 1.79878
_3535_, 175.44, 176.8, 1.79878
FILLER_0_60_360, 175.44, 176.8, 1.79878
FILLER_0_60_365, 175.44, 176.8, 1.79878
FILLER_0_61_370, 175.44, 176.8, 1.79878
FILLER_0_61_378, 175.44, 176.8, 1.79878
FILLER_0_62_380, 175.44, 176.8, 1.79878
_3472_, 175.44, 171.36, 1.79848
_3536_, 175.44, 171.36, 1.79848
_3537_, 175.44, 171.36, 1.79848
_3563_, 175.44, 171.36, 1.79848
FILLER_0_59_370, 175.44, 171.36, 1.79848
FILLER_0_59_378, 175.44, 171.36, 1.79848
_3510_, 175.44, 165.92, 1.79911
_3511_, 175.44, 165.92, 1.79911
_3512_, 175.44, 165.92, 1.79911
FILLER_0_56_365, 175.44, 165.92, 1.79911
FILLER_0_57_365, 175.44, 165.92, 1.79911
FILLER_0_57_373, 175.44, 165.92, 1.79911
FILLER_0_57_383, 175.44, 165.92, 1.79911
FILLER_0_58_378, 175.44, 165.92, 1.79911
_3508_, 175.44, 160.48, 1.79887
_3509_, 175.44, 160.48, 1.79887
_3513_, 175.44, 160.48, 1.79887
_3514_, 175.44, 160.48, 1.79887
_3515_, 175.44, 160.48, 1.79887
_3684_, 175.44, 160.48, 1.79887
FILLER_0_55_363, 175.44, 160.48, 1.79887
FILLER_0_56_373, 175.44, 160.48, 1.79887
FILLER_0_56_381, 175.44, 160.48, 1.79887
_3556_, 175.44, 155.04, 1.79881
_3685_, 175.44, 155.04, 1.79881
_3690_, 175.44, 155.04, 1.79881
_3701_, 175.44, 155.04, 1.79881
FILLER_0_52_361, 175.44, 155.04, 1.79881
FILLER_0_53_359, 175.44, 155.04, 1.79881
FILLER_0_53_379, 175.44, 155.04, 1.79881
_3639_, 175.44, 149.6, 1.79881
_3708_, 175.44, 149.6, 1.79881
FILLER_0_50_356, 175.44, 149.6, 1.79881
FILLER_0_50_365, 175.44, 149.6, 1.79881
FILLER_0_51_358, 175.44, 149.6, 1.79881
FILLER_0_51_366, 175.44, 149.6, 1.79881
FILLER_0_51_374, 175.44, 149.6, 1.79881
FILLER_0_51_382, 175.44, 149.6, 1.79881
FILLER_0_52_379, 175.44, 149.6, 1.79881
_3638_, 175.44, 144.16, 1.79892
_3640_, 175.44, 144.16, 1.79892
_3645_, 175.44, 144.16, 1.79892
_3646_, 175.44, 144.16, 1.79892
_3647_, 175.44, 144.16, 1.79892
_3648_, 175.44, 144.16, 1.79892
FILLER_0_48_361, 175.44, 144.16, 1.79892
FILLER_0_49_360, 175.44, 144.16, 1.79892
FILLER_0_49_380, 175.44, 144.16, 1.79892
_3635_, 175.44, 138.72, 1.79902
_3637_, 175.44, 138.72, 1.79902
_3641_, 175.44, 138.72, 1.79902
_3643_, 175.44, 138.72, 1.79902
_3644_, 175.44, 138.72, 1.79902
_3649_, 175.44, 138.72, 1.79902
_3650_, 175.44, 138.72, 1.79902
_3651_, 175.44, 138.72, 1.79902
FILLER_0_47_383, 175.44, 138.72, 1.79902
FILLER_0_48_380, 175.44, 138.72, 1.79902
_3595_, 175.44, 133.28, 1.79905
_3596_, 175.44, 133.28, 1.79905
_3622_, 175.44, 133.28, 1.79905
FILLER_0_44_356, 175.44, 133.28, 1.79905
FILLER_0_45_363, 175.44, 133.28, 1.79905
FILLER_0_45_371, 175.44, 133.28, 1.79905
FILLER_0_46_376, 175.44, 133.28, 1.79905
FILLER_0_46_384, 175.44, 133.28, 1.79905
_3591_, 175.44, 127.84, 1.79932
_3593_, 175.44, 127.84, 1.79932
_3605_, 175.44, 127.84, 1.79932
_3610_, 175.44, 127.84, 1.79932
_3611_, 175.44, 127.84, 1.79932
_3612_, 175.44, 127.84, 1.79932
_3634_, 175.44, 127.84, 1.79932
fanout148, 175.44, 127.84, 1.79932
FILLER_0_44_376, 175.44, 127.84, 1.79932
_3594_, 175.44, 122.4, 1.79933
_3604_, 175.44, 122.4, 1.79933
FILLER_0_40_358, 175.44, 122.4, 1.79933
FILLER_0_40_365, 175.44, 122.4, 1.79933
FILLER_0_41_361, 175.44, 122.4, 1.79933
FILLER_0_41_369, 175.44, 122.4, 1.79933
FILLER_0_41_377, 175.44, 122.4, 1.79933
_4403_, 175.44, 116.96, 1.79942
_4405_, 175.44, 116.96, 1.79942
_4413_, 175.44, 116.96, 1.79942
_4414_, 175.44, 116.96, 1.79942
_4417_, 175.44, 116.96, 1.79942
fanout98, 175.44, 116.96, 1.79942
FILLER_0_39_377, 175.44, 116.96, 1.79942
FILLER_0_40_373, 175.44, 116.96, 1.79942
FILLER_0_40_381, 175.44, 116.96, 1.79942
_4371_, 175.44, 111.52, 1.79912
_4390_, 175.44, 111.52, 1.79912
_4393_, 175.44, 111.52, 1.79912
_4404_, 175.44, 111.52, 1.79912
_4418_, 175.44, 111.52, 1.79912
FILLER_0_36_358, 175.44, 111.52, 1.79912
FILLER_0_36_365, 175.44, 111.52, 1.79912
FILLER_0_37_377, 175.44, 111.52, 1.79912
_4344_, 175.44, 106.08, 1.7991
_4357_, 175.44, 106.08, 1.7991
FILLER_0_34_365, 175.44, 106.08, 1.7991
FILLER_0_35_359, 175.44, 106.08, 1.7991
FILLER_0_35_367, 175.44, 106.08, 1.7991
FILLER_0_36_373, 175.44, 106.08, 1.7991
FILLER_0_36_381, 175.44, 106.08, 1.7991
_4322_, 175.44, 100.64, 1.79904
_4338_, 175.44, 100.64, 1.79904
_4353_, 175.44, 100.64, 1.79904
_4358_, 175.44, 100.64, 1.79904
_4372_, 175.44, 100.64, 1.79904
FILLER_0_33_361, 175.44, 100.64, 1.79904
_4291_, 175.44, 95.2, 1.79884
_4321_, 175.44, 95.2, 1.79884
_4323_, 175.44, 95.2, 1.79884
_4326_, 175.44, 95.2, 1.79884
_4327_, 175.44, 95.2, 1.79884
_4337_, 175.44, 95.2, 1.79884
_4356_, 175.44, 95.2, 1.79884
FILLER_0_31_362, 175.44, 95.2, 1.79884
FILLER_0_31_377, 175.44, 95.2, 1.79884
FILLER_0_32_379, 175.44, 95.2, 1.79884
_4261_, 175.44, 89.76, 1.7987
_4292_, 175.44, 89.76, 1.7987
_4325_, 175.44, 89.76, 1.7987
FILLER_0_28_356, 175.44, 89.76, 1.7987
FILLER_0_28_365, 175.44, 89.76, 1.7987
FILLER_0_29_360, 175.44, 89.76, 1.7987
FILLER_0_29_368, 175.44, 89.76, 1.7987
FILLER_0_29_376, 175.44, 89.76, 1.7987
FILLER_0_29_384, 175.44, 89.76, 1.7987
FILLER_0_30_375, 175.44, 89.76, 1.7987
FILLER_0_30_383, 175.44, 89.76, 1.7987
_4223_, 175.44, 84.32, 1.79847
_4295_, 175.44, 84.32, 1.79847
_4299_, 175.44, 84.32, 1.79847
_4307_, 175.44, 84.32, 1.79847
_4308_, 175.44, 84.32, 1.79847
FILLER_0_28_375, 175.44, 84.32, 1.79847
_4224_, 175.44, 78.88, 1.7988
_4262_, 175.44, 78.88, 1.7988
_4263_, 175.44, 78.88, 1.7988
_4265_, 175.44, 78.88, 1.7988
_4266_, 175.44, 78.88, 1.7988
FILLER_0_24_368, 175.44, 78.88, 1.7988
FILLER_0_25_357, 175.44, 78.88, 1.7988
FILLER_0_26_372, 175.44, 78.88, 1.7988
FILLER_0_26_382, 175.44, 78.88, 1.7988
_4225_, 175.44, 73.44, 1.79821
_4228_, 175.44, 73.44, 1.79821
_4278_, 175.44, 73.44, 1.79821
_4279_, 175.44, 73.44, 1.79821
FILLER_0_23_366, 175.44, 73.44, 1.79821
FILLER_0_23_374, 175.44, 73.44, 1.79821
_4183_, 175.44, 68, 1.79868
_4226_, 175.44, 68, 1.79868
_4242_, 175.44, 68, 1.79868
_4243_, 175.44, 68, 1.79868
_4264_, 175.44, 68, 1.79868
FILLER_0_21_365, 175.44, 68, 1.79868
FILLER_0_21_374, 175.44, 68, 1.79868
FILLER_0_21_382, 175.44, 68, 1.79868
_4184_, 175.44, 62.56, 1.79878
_4185_, 175.44, 62.56, 1.79878
_4189_, 175.44, 62.56, 1.79878
_4202_, 175.44, 62.56, 1.79878
_4203_, 175.44, 62.56, 1.79878
_4227_, 175.44, 62.56, 1.79878
_4244_, 175.44, 62.56, 1.79878
FILLER_0_19_382, 175.44, 62.56, 1.79878
FILLER_0_20_374, 175.44, 62.56, 1.79878
_4126_, 175.44, 57.12, 1.79816
_4141_, 175.44, 57.12, 1.79816
_4186_, 175.44, 57.12, 1.79816
_4204_, 175.44, 57.12, 1.79816
_4205_, 175.44, 57.12, 1.79816
_4212_, 175.44, 57.12, 1.79816
FILLER_0_16_357, 175.44, 57.12, 1.79816
FILLER_0_17_358, 175.44, 57.12, 1.79816
FILLER_0_17_365, 175.44, 57.12, 1.79816
FILLER_0_18_371, 175.44, 57.12, 1.79816
FILLER_0_18_381, 175.44, 57.12, 1.79816
_4139_, 175.44, 51.68, 1.79851
_4158_, 175.44, 51.68, 1.79851
FILLER_0_14_365, 175.44, 51.68, 1.79851
FILLER_0_15_358, 175.44, 51.68, 1.79851
FILLER_0_15_366, 175.44, 51.68, 1.79851
FILLER_0_15_374, 175.44, 51.68, 1.79851
FILLER_0_15_382, 175.44, 51.68, 1.79851
FILLER_0_16_377, 175.44, 51.68, 1.79851
_4002_, 175.44, 46.24, 1.79762
_4159_, 175.44, 46.24, 1.79762
_4160_, 175.44, 46.24, 1.79762
_4167_, 175.44, 46.24, 1.79762
FILLER_0_12_361, 175.44, 46.24, 1.79762
FILLER_0_12_365, 175.44, 46.24, 1.79762
FILLER_0_13_365, 175.44, 46.24, 1.79762
FILLER_0_13_373, 175.44, 46.24, 1.79762
FILLER_0_13_381, 175.44, 46.24, 1.79762
FILLER_0_14_378, 175.44, 46.24, 1.79762
_4091_, 175.44, 40.8, 1.7986
_4093_, 175.44, 40.8, 1.7986
_4125_, 175.44, 40.8, 1.7986
_4140_, 175.44, 40.8, 1.7986
_4161_, 175.44, 40.8, 1.7986
_4162_, 175.44, 40.8, 1.7986
FILLER_0_11_368, 175.44, 40.8, 1.7986
_4089_, 175.44, 35.36, 1.79882
_4090_, 175.44, 35.36, 1.79882
_4092_, 175.44, 35.36, 1.79882
FILLER_0_8_361, 175.44, 35.36, 1.79882
FILLER_0_8_365, 175.44, 35.36, 1.79882
FILLER_0_9_366, 175.44, 35.36, 1.79882
FILLER_0_9_374, 175.44, 35.36, 1.79882
FILLER_0_9_382, 175.44, 35.36, 1.79882
FILLER_0_10_384, 175.44, 35.36, 1.79882
FILLER_0_6_360, 175.44, 29.92, 1.79929
FILLER_0_6_365, 175.44, 29.92, 1.79929
FILLER_0_7_357, 175.44, 29.92, 1.79929
FILLER_0_7_365, 175.44, 29.92, 1.79929
FILLER_0_7_373, 175.44, 29.92, 1.79929
FILLER_0_7_381, 175.44, 29.92, 1.79929
FILLER_0_8_373, 175.44, 29.92, 1.79929
FILLER_0_8_381, 175.44, 29.92, 1.79929
FILLER_0_4_365, 175.44, 24.48, 1.79905
FILLER_0_5_361, 175.44, 24.48, 1.79905
FILLER_0_5_369, 175.44, 24.48, 1.79905
FILLER_0_5_377, 175.44, 24.48, 1.79905
FILLER_0_6_373, 175.44, 24.48, 1.79905
FILLER_0_6_381, 175.44, 24.48, 1.79905
FILLER_0_2_365, 175.44, 19.04, 1.79837
FILLER_0_3_361, 175.44, 19.04, 1.79837
FILLER_0_3_369, 175.44, 19.04, 1.79837
FILLER_0_3_377, 175.44, 19.04, 1.79837
FILLER_0_4_373, 175.44, 19.04, 1.79837
FILLER_0_4_381, 175.44, 19.04, 1.79837
FILLER_0_0_361, 175.44, 13.6, 1.79911
FILLER_0_0_365, 175.44, 13.6, 1.79911
FILLER_0_0_373, 175.44, 13.6, 1.79911
FILLER_0_0_381, 175.44, 13.6, 1.79911
FILLER_0_1_361, 175.44, 13.6, 1.79911
FILLER_0_1_369, 175.44, 13.6, 1.79911
FILLER_0_1_377, 175.44, 13.6, 1.79911
FILLER_0_2_373, 175.44, 13.6, 1.79911
FILLER_0_2_381, 175.44, 13.6, 1.79911
FILLER_0_80_29, 21.84, 231.2, 1.7997
FILLER_0_81_29, 21.84, 231.2, 1.7997
FILLER_0_81_37, 21.84, 231.2, 1.7997
FILLER_0_81_45, 21.84, 231.2, 1.7997
FILLER_0_78_29, 21.84, 225.76, 1.79874
FILLER_0_79_27, 21.84, 225.76, 1.79874
FILLER_0_79_35, 21.84, 225.76, 1.79874
FILLER_0_79_43, 21.84, 225.76, 1.79874
FILLER_0_80_37, 21.84, 225.76, 1.79874
FILLER_0_80_45, 21.84, 225.76, 1.79874
FILLER_0_76_29, 21.84, 220.32, 1.79865
FILLER_0_77_27, 21.84, 220.32, 1.79865
FILLER_0_77_35, 21.84, 220.32, 1.79865
FILLER_0_77_43, 21.84, 220.32, 1.79865
FILLER_0_78_37, 21.84, 220.32, 1.79865
FILLER_0_78_45, 21.84, 220.32, 1.79865
FILLER_0_74_29, 21.84, 214.88, 1.79907
FILLER_0_75_27, 21.84, 214.88, 1.79907
FILLER_0_75_35, 21.84, 214.88, 1.79907
FILLER_0_75_43, 21.84, 214.88, 1.79907
FILLER_0_76_37, 21.84, 214.88, 1.79907
FILLER_0_76_45, 21.84, 214.88, 1.79907
_3772_, 21.84, 209.44, 1.79913
_4618__32, 21.84, 209.44, 1.79913
_4725_, 21.84, 209.44, 1.79913
FILLER_0_72_29, 21.84, 209.44, 1.79913
FILLER_0_73_27, 21.84, 209.44, 1.79913
FILLER_0_73_35, 21.84, 209.44, 1.79913
FILLER_0_73_43, 21.84, 209.44, 1.79913
_3763_, 21.84, 204, 1.79941
_4620__34, 21.84, 204, 1.79941
FILLER_0_70_32, 21.84, 204, 1.79941
FILLER_0_71_27, 21.84, 204, 1.79941
FILLER_0_71_35, 21.84, 204, 1.79941
FILLER_0_71_43, 21.84, 204, 1.79941
FILLER_0_72_37, 21.84, 204, 1.79941
FILLER_0_72_45, 21.84, 204, 1.79941
_3768_, 21.84, 198.56, 1.79946
_3769_, 21.84, 198.56, 1.79946
_4726_, 21.84, 198.56, 1.79946
_4727_, 21.84, 198.56, 1.79946
hold35, 21.84, 198.56, 1.79946
FILLER_0_66_29, 21.84, 193.12, 1.79944
FILLER_0_67_33, 21.84, 193.12, 1.79944
FILLER_0_67_41, 21.84, 193.12, 1.79944
FILLER_0_67_49, 21.84, 193.12, 1.79944
FILLER_0_68_49, 21.84, 193.12, 1.79944
_3005_, 21.84, 187.68, 1.79932
_4642__56, 21.84, 187.68, 1.79932
_4643__57, 21.84, 187.68, 1.79932
_4749_, 21.84, 187.68, 1.79932
_4750_, 21.84, 187.68, 1.79932
FILLER_0_66_40, 21.84, 187.68, 1.79932
_2357_, 21.84, 182.24, 1.7994
_2394_, 21.84, 182.24, 1.7994
FILLER_0_62_29, 21.84, 182.24, 1.7994
FILLER_0_63_41, 21.84, 182.24, 1.7994
FILLER_0_63_49, 21.84, 182.24, 1.7994
FILLER_0_64_49, 21.84, 182.24, 1.7994
_2356_, 21.84, 176.8, 1.79934
_2358_, 21.84, 176.8, 1.79934
_2395_, 21.84, 176.8, 1.79934
_2397_, 21.84, 176.8, 1.79934
FILLER_0_61_40, 21.84, 176.8, 1.79934
FILLER_0_61_48, 21.84, 176.8, 1.79934
FILLER_0_62_44, 21.84, 176.8, 1.79934
_2355_, 21.84, 171.36, 1.79905
_2360_, 21.84, 171.36, 1.79905
_2362_, 21.84, 171.36, 1.79905
_2396_, 21.84, 171.36, 1.79905
fanout178, 21.84, 171.36, 1.79905
FILLER_0_58_29, 21.84, 171.36, 1.79905
FILLER_0_59_47, 21.84, 171.36, 1.79905
FILLER_0_60_49, 21.84, 171.36, 1.79905
_2359_, 21.84, 165.92, 1.79944
_2361_, 21.84, 165.92, 1.79944
_4639__53, 21.84, 165.92, 1.79944
_4746_, 21.84, 165.92, 1.79944
FILLER_0_57_34, 21.84, 165.92, 1.79944
FILLER_0_57_42, 21.84, 165.92, 1.79944
FILLER_0_58_43, 21.84, 165.92, 1.79944
fanout177, 21.84, 160.48, 1.79933
FILLER_0_54_29, 21.84, 160.48, 1.79933
_3022_, 21.84, 155.04, 1.79912
_4744_, 21.84, 155.04, 1.79912
FILLER_0_53_27, 21.84, 155.04, 1.79912
FILLER_0_53_35, 21.84, 155.04, 1.79912
FILLER_0_53_43, 21.84, 155.04, 1.79912
FILLER_0_54_37, 21.84, 155.04, 1.79912
_2353_, 21.84, 149.6, 1.79919
_3025_, 21.84, 149.6, 1.79919
_4637__51, 21.84, 149.6, 1.79919
FILLER_0_50_29, 21.84, 149.6, 1.79919
FILLER_0_51_28, 21.84, 149.6, 1.79919
FILLER_0_51_34, 21.84, 149.6, 1.79919
FILLER_0_51_41, 21.84, 149.6, 1.79919
_2363_, 21.84, 144.16, 1.79932
_2364_, 21.84, 144.16, 1.79932
_2368_, 21.84, 144.16, 1.79932
_2370_, 21.84, 144.16, 1.79932
_3023_, 21.84, 144.16, 1.79932
FILLER_0_49_40, 21.84, 144.16, 1.79932
FILLER_0_49_48, 21.84, 144.16, 1.79932
FILLER_0_50_40, 21.84, 144.16, 1.79932
_2366_, 21.84, 138.72, 1.79946
_2392_, 21.84, 138.72, 1.79946
_2393_, 21.84, 138.72, 1.79946
_4635__49, 21.84, 138.72, 1.79946
FILLER_0_46_32, 21.84, 138.72, 1.79946
FILLER_0_47_42, 21.84, 138.72, 1.79946
FILLER_0_48_49, 21.84, 138.72, 1.79946
_2980_, 21.84, 133.28, 1.79947
_3032_, 21.84, 133.28, 1.79947
_4742_, 21.84, 133.28, 1.79947
FILLER_0_44_29, 21.84, 133.28, 1.79947
FILLER_0_46_40, 21.84, 133.28, 1.79947
_2398_, 21.84, 127.84, 1.79955
_3034_, 21.84, 127.84, 1.79955
_4633__47, 21.84, 127.84, 1.79955
FILLER_0_42_32, 21.84, 127.84, 1.79955
FILLER_0_43_31, 21.84, 127.84, 1.79955
FILLER_0_43_39, 21.84, 127.84, 1.79955
FILLER_0_44_49, 21.84, 127.84, 1.79955
_3035_, 21.84, 122.4, 1.79939
_3037_, 21.84, 122.4, 1.79939
_3040_, 21.84, 122.4, 1.79939
hold43, 21.84, 122.4, 1.79939
FILLER_0_40_29, 21.84, 122.4, 1.79939
_2375_, 21.84, 116.96, 1.79948
_2949_, 21.84, 116.96, 1.79948
_2950_, 21.84, 116.96, 1.79948
_2979_, 21.84, 116.96, 1.79948
_3039_, 21.84, 116.96, 1.79948
fanout173, 21.84, 116.96, 1.79948
FILLER_0_38_29, 21.84, 116.96, 1.79948
FILLER_0_39_39, 21.84, 116.96, 1.79948
_2371_, 21.84, 111.52, 1.79937
_2377_, 21.84, 111.52, 1.79937
_2378_, 21.84, 111.52, 1.79937
FILLER_0_36_29, 21.84, 111.52, 1.79937
FILLER_0_37_44, 21.84, 111.52, 1.79937
FILLER_0_38_37, 21.84, 111.52, 1.79937
FILLER_0_38_45, 21.84, 111.52, 1.79937
_2372_, 21.84, 106.08, 1.79938
_2376_, 21.84, 106.08, 1.79938
_2379_, 21.84, 106.08, 1.79938
_2389_, 21.84, 106.08, 1.79938
_4632__46, 21.84, 106.08, 1.79938
_4739_, 21.84, 106.08, 1.79938
FILLER_0_35_48, 21.84, 106.08, 1.79938
_2374_, 21.84, 100.64, 1.79937
_2388_, 21.84, 100.64, 1.79937
_2390_, 21.84, 100.64, 1.79937
FILLER_0_32_29, 21.84, 100.64, 1.79937
FILLER_0_33_38, 21.84, 100.64, 1.79937
FILLER_0_33_46, 21.84, 100.64, 1.79937
FILLER_0_34_48, 21.84, 100.64, 1.79937
_4630__44, 21.84, 95.2, 1.7995
_4737_, 21.84, 95.2, 1.7995
FILLER_0_30_29, 21.84, 95.2, 1.7995
FILLER_0_31_32, 21.84, 95.2, 1.7995
FILLER_0_32_44, 21.84, 95.2, 1.7995
_2386_, 21.84, 89.76, 1.79917
fanout171, 21.84, 89.76, 1.79917
FILLER_0_28_29, 21.84, 89.76, 1.79917
FILLER_0_29_36, 21.84, 89.76, 1.79917
FILLER_0_29_44, 21.84, 89.76, 1.79917
FILLER_0_30_37, 21.84, 89.76, 1.79917
FILLER_0_30_45, 21.84, 89.76, 1.79917
_2382_, 21.84, 84.32, 1.79892
_2384_, 21.84, 84.32, 1.79892
_2387_, 21.84, 84.32, 1.79892
_3053_, 21.84, 84.32, 1.79892
clkbuf_3_1__f_clk, 21.84, 84.32, 1.79892
FILLER_0_26_29, 21.84, 84.32, 1.79892
_4602__16, 21.84, 78.88, 1.79942
_4629__43, 21.84, 78.88, 1.79942
_4736_, 21.84, 78.88, 1.79942
FILLER_0_24_29, 21.84, 78.88, 1.79942
FILLER_0_24_35, 21.84, 78.88, 1.79942
FILLER_0_25_32, 21.84, 78.88, 1.79942
FILLER_0_25_40, 21.84, 78.88, 1.79942
FILLER_0_25_46, 21.84, 78.88, 1.79942
_4599__13, 21.84, 73.44, 1.79934
_4706_, 21.84, 73.44, 1.79934
_4709_, 21.84, 73.44, 1.79934
hold33, 21.84, 73.44, 1.79934
FILLER_0_23_28, 21.84, 73.44, 1.79934
FILLER_0_24_43, 21.84, 73.44, 1.79934
_4536_, 21.84, 68, 1.7993
_4550_, 21.84, 68, 1.7993
_4598__12, 21.84, 68, 1.7993
hold18, 21.84, 68, 1.7993
FILLER_0_21_30, 21.84, 68, 1.7993
_4534_, 21.84, 62.56, 1.79926
_4535_, 21.84, 62.56, 1.79926
_4548_, 21.84, 62.56, 1.79926
_4549_, 21.84, 62.56, 1.79926
_4552_, 21.84, 62.56, 1.79926
FILLER_0_18_29, 21.84, 62.56, 1.79926
FILLER_0_20_45, 21.84, 62.56, 1.79926
_4546_, 21.84, 57.12, 1.79915
_4547_, 21.84, 57.12, 1.79915
_4551_, 21.84, 57.12, 1.79915
FILLER_0_16_29, 21.84, 57.12, 1.79915
FILLER_0_17_33, 21.84, 57.12, 1.79915
FILLER_0_17_41, 21.84, 57.12, 1.79915
FILLER_0_17_49, 21.84, 57.12, 1.79915
_3908_, 21.84, 51.68, 1.79887
_3909_, 21.84, 51.68, 1.79887
_3986_, 21.84, 51.68, 1.79887
_4541_, 21.84, 51.68, 1.79887
_4544_, 21.84, 51.68, 1.79887
hold22, 21.84, 51.68, 1.79887
FILLER_0_16_37, 21.84, 51.68, 1.79887
_3905_, 21.84, 46.24, 1.79882
_3907_, 21.84, 46.24, 1.79882
_3910_, 21.84, 46.24, 1.79882
_4506_, 21.84, 46.24, 1.79882
_4507_, 21.84, 46.24, 1.79882
_4539_, 21.84, 46.24, 1.79882
_4540_, 21.84, 46.24, 1.79882
_4542_, 21.84, 46.24, 1.79882
FILLER_0_12_29, 21.84, 46.24, 1.79882
FILLER_0_13_27, 21.84, 46.24, 1.79882
_3903_, 21.84, 40.8, 1.79939
_3904_, 21.84, 40.8, 1.79939
_3906_, 21.84, 40.8, 1.79939
FILLER_0_10_29, 21.84, 40.8, 1.79939
FILLER_0_11_27, 21.84, 40.8, 1.79939
FILLER_0_12_37, 21.84, 40.8, 1.79939
FILLER_0_12_45, 21.84, 40.8, 1.79939
_3901_, 21.84, 35.36, 1.79933
FILLER_0_8_29, 21.84, 35.36, 1.79933
FILLER_0_9_27, 21.84, 35.36, 1.79933
FILLER_0_9_35, 21.84, 35.36, 1.79933
FILLER_0_10_37, 21.84, 35.36, 1.79933
FILLER_0_10_45, 21.84, 35.36, 1.79933
_3902_, 21.84, 29.92, 1.79925
_3983_, 21.84, 29.92, 1.79925
_4503_, 21.84, 29.92, 1.79925
FILLER_0_6_29, 21.84, 29.92, 1.79925
FILLER_0_7_27, 21.84, 29.92, 1.79925
FILLER_0_7_35, 21.84, 29.92, 1.79925
FILLER_0_8_37, 21.84, 29.92, 1.79925
FILLER_0_8_45, 21.84, 29.92, 1.79925
FILLER_0_4_29, 21.84, 24.48, 1.79922
