Instance name, X location, Y location, Voltage
FILLER_0_21_178, 85.84, 68, 1.79914
FILLER_0_21_186, 85.84, 68, 1.79914
FILLER_0_22_175, 85.84, 68, 1.79914
FILLER_0_22_183, 85.84, 68, 1.79914
_2925_, 98.64, 68, 1.79902
_2929_, 98.64, 68, 1.79902
_3064_, 98.64, 68, 1.79902
_3065_, 98.64, 68, 1.79902
_3114_, 98.64, 68, 1.79902
FILLER_0_20_200, 98.64, 68, 1.79902
FILLER_0_21_194, 98.64, 68, 1.79902
FILLER_0_21_209, 98.64, 68, 1.79902
_3113_, 111.44, 68, 1.79894
_3115_, 111.44, 68, 1.79894
_3116_, 111.44, 68, 1.79894
_3204_, 111.44, 68, 1.79894
_3205_, 111.44, 68, 1.79894
_3209_, 111.44, 68, 1.79894
_3274_, 124.24, 68, 1.79898
_3283_, 124.24, 68, 1.79898
_3287_, 124.24, 68, 1.79898
_3288_, 124.24, 68, 1.79898
FILLER_0_20_246, 124.24, 68, 1.79898
FILLER_0_20_253, 124.24, 68, 1.79898
FILLER_0_21_262, 124.24, 68, 1.79898
FILLER_0_21_270, 124.24, 68, 1.79898
FILLER_0_22_264, 124.24, 68, 1.79898
_1923_, 137.04, 68, 1.79915
_1926_, 137.04, 68, 1.79915
_1927_, 137.04, 68, 1.79915
_1928_, 137.04, 68, 1.79915
_1940_, 137.04, 68, 1.79915
_1973_, 137.04, 68, 1.79915
FILLER_0_20_282, 137.04, 68, 1.79915
FILLER_0_21_293, 137.04, 68, 1.79915
_1974_, 149.84, 68, 1.79932
_1979_, 149.84, 68, 1.79932
_1980_, 149.84, 68, 1.79932
_1982_, 149.84, 68, 1.79932
_2031_, 149.84, 68, 1.79932
_2033_, 149.84, 68, 1.79932
_2034_, 149.84, 68, 1.79932
FILLER_0_22_317, 149.84, 68, 1.79932
_1981_, 162.64, 68, 1.79951
_2035_, 162.64, 68, 1.79951
_2037_, 162.64, 68, 1.79951
_3802__85, 162.64, 68, 1.79951
_3890_, 162.64, 68, 1.79951
FILLER_0_20_329, 162.64, 68, 1.79951
FILLER_0_20_339, 162.64, 68, 1.79951
FILLER_0_21_332, 162.64, 68, 1.79951
FILLER_0_21_343, 162.64, 68, 1.79951
FILLER_0_21_351, 162.64, 68, 1.79951
FILLER_0_22_348, 162.64, 68, 1.79951
_3586_, 188.92, 68, 1.79971
_3620_, 188.92, 68, 1.79971
_3736__19, 188.92, 68, 1.79971
FILLER_0_20_392, 188.92, 68, 1.79971
FILLER_0_21_396, 188.92, 68, 1.79971
FILLER_0_21_404, 188.92, 68, 1.79971
FILLER_0_21_412, 188.92, 68, 1.79971
FILLER_0_22_406, 188.92, 68, 1.79971
_2049_, 5.52, 62.56, 1.79981
_2051_, 5.52, 62.56, 1.79981
PHY_EDGE_ROW_18_Left_90, 5.52, 62.56, 1.79981
PHY_EDGE_ROW_19_Left_91, 5.52, 62.56, 1.79981
PHY_EDGE_ROW_18_Right_18, 202.4, 62.56, 1.79958
PHY_EDGE_ROW_19_Right_19, 202.4, 62.56, 1.79958
fanout139, 202.4, 62.56, 1.79958
FILLER_0_18_415, 202.4, 62.56, 1.79958
FILLER_0_18_421, 202.4, 62.56, 1.79958
FILLER_0_19_421, 202.4, 62.56, 1.79958
_2955_, 13.68, 62.56, 1.79981
_3000_, 13.68, 62.56, 1.79981
input47, 13.68, 62.56, 1.79981
fanout95, 13.68, 62.56, 1.79981
FILLER_0_18_15, 13.68, 62.56, 1.79981
_2618_, 34.64, 62.56, 1.7996
_3021_, 34.64, 62.56, 1.7996
FILLER_0_19_57, 34.64, 62.56, 1.7996
FILLER_0_19_65, 34.64, 62.56, 1.7996
FILLER_0_19_73, 34.64, 62.56, 1.7996
FILLER_0_20_67, 34.64, 62.56, 1.7996
_1948_, 47.44, 62.56, 1.79938
_1949_, 47.44, 62.56, 1.79938
_2877_, 47.44, 62.56, 1.79938
_3023_, 47.44, 62.56, 1.79938
_3024_, 47.44, 62.56, 1.79938
FILLER_0_19_81, 47.44, 62.56, 1.79938
FILLER_0_19_89, 47.44, 62.56, 1.79938
FILLER_0_20_101, 47.44, 62.56, 1.79938
_1944_, 60.24, 62.56, 1.79921
_2912_, 60.24, 62.56, 1.79921
_2916_, 60.24, 62.56, 1.79921
_2917_, 60.24, 62.56, 1.79921
FILLER_0_18_115, 60.24, 62.56, 1.79921
FILLER_0_19_108, 60.24, 62.56, 1.79921
FILLER_0_19_119, 60.24, 62.56, 1.79921
FILLER_0_19_127, 60.24, 62.56, 1.79921
_2918_, 73.04, 62.56, 1.79903
_2920_, 73.04, 62.56, 1.79903
_2921_, 73.04, 62.56, 1.79903
_2922_, 73.04, 62.56, 1.79903
_3013_, 73.04, 62.56, 1.79903
FILLER_0_19_135, 73.04, 62.56, 1.79903
FILLER_0_19_142, 73.04, 62.56, 1.79903
FILLER_0_20_149, 73.04, 62.56, 1.79903
_2871_, 85.84, 62.56, 1.79889
_2908_, 85.84, 62.56, 1.79889
_2910_, 85.84, 62.56, 1.79889
_2926_, 85.84, 62.56, 1.79889
_3025_, 85.84, 62.56, 1.79889
_3030_, 85.84, 62.56, 1.79889
FILLER_0_19_162, 85.84, 62.56, 1.79889
FILLER_0_19_182, 85.84, 62.56, 1.79889
_2907_, 98.64, 62.56, 1.79879
_2927_, 98.64, 62.56, 1.79879
_3026_, 98.64, 62.56, 1.79879
FILLER_0_18_189, 98.64, 62.56, 1.79879
FILLER_0_18_197, 98.64, 62.56, 1.79879
FILLER_0_19_208, 98.64, 62.56, 1.79879
FILLER_0_19_216, 98.64, 62.56, 1.79879
_3207_, 111.44, 62.56, 1.79873
_3208_, 111.44, 62.56, 1.79873
FILLER_0_18_221, 111.44, 62.56, 1.79873
FILLER_0_18_229, 111.44, 62.56, 1.79873
FILLER_0_19_225, 111.44, 62.56, 1.79873
FILLER_0_19_233, 111.44, 62.56, 1.79873
FILLER_0_19_241, 111.44, 62.56, 1.79873
FILLER_0_20_232, 111.44, 62.56, 1.79873
_3187_, 124.24, 62.56, 1.7987
_3203_, 124.24, 62.56, 1.7987
_3214_, 124.24, 62.56, 1.7987
_3275_, 124.24, 62.56, 1.7987
_3280_, 124.24, 62.56, 1.7987
FILLER_0_19_264, 124.24, 62.56, 1.7987
FILLER_0_20_261, 124.24, 62.56, 1.7987
FILLER_0_20_269, 124.24, 62.56, 1.7987
_1934_, 137.04, 62.56, 1.7989
_1941_, 137.04, 62.56, 1.7989
_1958_, 137.04, 62.56, 1.7989
_1959_, 137.04, 62.56, 1.7989
_1970_, 137.04, 62.56, 1.7989
_1971_, 137.04, 62.56, 1.7989
FILLER_0_19_272, 137.04, 62.56, 1.7989
FILLER_0_19_294, 137.04, 62.56, 1.7989
FILLER_0_20_290, 137.04, 62.56, 1.7989
FILLER_0_20_298, 137.04, 62.56, 1.7989
_1972_, 149.84, 62.56, 1.79911
_1983_, 149.84, 62.56, 1.79911
_1985_, 149.84, 62.56, 1.79911
FILLER_0_18_313, 149.84, 62.56, 1.79911
FILLER_0_19_302, 149.84, 62.56, 1.79911
FILLER_0_19_310, 149.84, 62.56, 1.79911
FILLER_0_19_318, 149.84, 62.56, 1.79911
FILLER_0_19_326, 149.84, 62.56, 1.79911
FILLER_0_20_314, 149.84, 62.56, 1.79911
FILLER_0_20_322, 149.84, 62.56, 1.79911
_2009_, 162.64, 62.56, 1.79934
_2010_, 162.64, 62.56, 1.79934
_2036_, 162.64, 62.56, 1.79934
_3226_, 162.64, 62.56, 1.79934
_3227_, 162.64, 62.56, 1.79934
_3228_, 162.64, 62.56, 1.79934
FILLER_0_18_338, 162.64, 62.56, 1.79934
FILLER_0_19_347, 162.64, 62.56, 1.79934
FILLER_0_20_347, 162.64, 62.56, 1.79934
_3721__4, 188.92, 62.56, 1.79959
_3723__6, 188.92, 62.56, 1.79959
_3809_, 188.92, 62.56, 1.79959
fanout98, 188.92, 62.56, 1.79959
fanout138, 188.92, 62.56, 1.79959
fanout146, 188.92, 62.56, 1.79959
FILLER_0_19_399, 188.92, 62.56, 1.79959
FILLER_0_20_400, 188.92, 62.56, 1.79959
FILLER_0_20_408, 188.92, 62.56, 1.79959
_2076_, 5.52, 57.12, 1.79981
_2077_, 5.52, 57.12, 1.79981
PHY_EDGE_ROW_16_Left_88, 5.52, 57.12, 1.79981
PHY_EDGE_ROW_17_Left_89, 5.52, 57.12, 1.79981
input63, 5.52, 57.12, 1.79981
PHY_EDGE_ROW_16_Right_16, 202.4, 57.12, 1.79958
PHY_EDGE_ROW_17_Right_17, 202.4, 57.12, 1.79958
input18, 202.4, 57.12, 1.79958
FILLER_0_16_416, 202.4, 57.12, 1.79958
FILLER_0_16_421, 202.4, 57.12, 1.79958
FILLER_0_17_419, 202.4, 57.12, 1.79958
_1903_, 13.68, 57.12, 1.79981
fanout127, 13.68, 57.12, 1.79981
FILLER_0_18_23, 13.68, 57.12, 1.79981
_2906_, 34.64, 57.12, 1.79962
_3016_, 34.64, 57.12, 1.79962
_3022_, 34.64, 57.12, 1.79962
_3032_, 34.64, 57.12, 1.79962
FILLER_0_16_51, 34.64, 57.12, 1.79962
FILLER_0_17_57, 34.64, 57.12, 1.79962
FILLER_0_17_66, 34.64, 57.12, 1.79962
FILLER_0_18_64, 34.64, 57.12, 1.79962
_1953_, 47.44, 57.12, 1.79947
_2210_, 47.44, 57.12, 1.79947
_2936_, 47.44, 57.12, 1.79947
_2937_, 47.44, 57.12, 1.79947
FILLER_0_16_79, 47.44, 57.12, 1.79947
FILLER_0_16_85, 47.44, 57.12, 1.79947
_2911_, 60.24, 57.12, 1.79932
_2913_, 60.24, 57.12, 1.79932
_2914_, 60.24, 57.12, 1.79932
_2915_, 60.24, 57.12, 1.79932
_2919_, 60.24, 57.12, 1.79932
_2942_, 60.24, 57.12, 1.79932
FILLER_0_17_107, 60.24, 57.12, 1.79932
FILLER_0_17_113, 60.24, 57.12, 1.79932
FILLER_0_17_121, 60.24, 57.12, 1.79932
_2923_, 73.04, 57.12, 1.79918
_2930_, 73.04, 57.12, 1.79918
_3066_, 73.04, 57.12, 1.79918
FILLER_0_16_135, 73.04, 57.12, 1.79918
FILLER_0_17_133, 73.04, 57.12, 1.79918
FILLER_0_17_149, 73.04, 57.12, 1.79918
FILLER_0_17_157, 73.04, 57.12, 1.79918
_3067_, 85.84, 57.12, 1.79905
FILLER_0_16_164, 85.84, 57.12, 1.79905
FILLER_0_16_173, 85.84, 57.12, 1.79905
FILLER_0_17_165, 85.84, 57.12, 1.79905
FILLER_0_17_169, 85.84, 57.12, 1.79905
FILLER_0_17_177, 85.84, 57.12, 1.79905
FILLER_0_17_185, 85.84, 57.12, 1.79905
FILLER_0_18_181, 85.84, 57.12, 1.79905
_3070_, 98.64, 57.12, 1.79892
_3111_, 98.64, 57.12, 1.79892
_3112_, 98.64, 57.12, 1.79892
_3182_, 98.64, 57.12, 1.79892
FILLER_0_16_193, 98.64, 57.12, 1.79892
FILLER_0_17_193, 98.64, 57.12, 1.79892
FILLER_0_17_202, 98.64, 57.12, 1.79892
FILLER_0_18_205, 98.64, 57.12, 1.79892
FILLER_0_18_213, 98.64, 57.12, 1.79892
_3184_, 111.44, 57.12, 1.79886
_3185_, 111.44, 57.12, 1.79886
_3186_, 111.44, 57.12, 1.79886
_3206_, 111.44, 57.12, 1.79886
_3210_, 111.44, 57.12, 1.79886
FILLER_0_17_220, 111.44, 57.12, 1.79886
FILLER_0_17_238, 111.44, 57.12, 1.79886
FILLER_0_18_237, 111.44, 57.12, 1.79886
_3212_, 124.24, 57.12, 1.79888
_3213_, 124.24, 57.12, 1.79888
_3276_, 124.24, 57.12, 1.79888
_3277_, 124.24, 57.12, 1.79888
FILLER_0_16_245, 124.24, 57.12, 1.79888
FILLER_0_17_246, 124.24, 57.12, 1.79888
FILLER_0_17_269, 124.24, 57.12, 1.79888
_1960_, 137.04, 57.12, 1.79905
_1961_, 137.04, 57.12, 1.79905
FILLER_0_16_273, 137.04, 57.12, 1.79905
FILLER_0_17_277, 137.04, 57.12, 1.79905
FILLER_0_17_281, 137.04, 57.12, 1.79905
FILLER_0_17_289, 137.04, 57.12, 1.79905
FILLER_0_17_297, 137.04, 57.12, 1.79905
FILLER_0_18_290, 137.04, 57.12, 1.79905
_1969_, 149.84, 57.12, 1.79922
_1984_, 149.84, 57.12, 1.79922
_2005_, 149.84, 57.12, 1.79922
_2008_, 149.84, 57.12, 1.79922
FILLER_0_16_312, 149.84, 57.12, 1.79922
FILLER_0_17_307, 149.84, 57.12, 1.79922
FILLER_0_17_315, 149.84, 57.12, 1.79922
FILLER_0_17_323, 149.84, 57.12, 1.79922
FILLER_0_18_321, 149.84, 57.12, 1.79922
_2007_, 162.64, 57.12, 1.7994
_2015_, 162.64, 57.12, 1.7994
_2258_, 162.64, 57.12, 1.7994
_3221_, 162.64, 57.12, 1.7994
FILLER_0_16_329, 162.64, 57.12, 1.7994
FILLER_0_17_333, 162.64, 57.12, 1.7994
FILLER_0_17_337, 162.64, 57.12, 1.7994
FILLER_0_17_345, 162.64, 57.12, 1.7994
FILLER_0_18_346, 162.64, 57.12, 1.7994
FILLER_0_18_354, 162.64, 57.12, 1.7994
_3811_, 188.92, 57.12, 1.79958
fanout137, 188.92, 57.12, 1.79958
FILLER_0_16_392, 188.92, 57.12, 1.79958
FILLER_0_17_387, 188.92, 57.12, 1.79958
_1947_, 5.52, 51.68, 1.7998
_2078_, 5.52, 51.68, 1.7998
PHY_EDGE_ROW_14_Left_86, 5.52, 51.68, 1.7998
PHY_EDGE_ROW_15_Left_87, 5.52, 51.68, 1.7998
PHY_EDGE_ROW_14_Right_14, 202.4, 51.68, 1.79971
PHY_EDGE_ROW_15_Right_15, 202.4, 51.68, 1.79971
FILLER_0_14_414, 202.4, 51.68, 1.79971
FILLER_0_14_421, 202.4, 51.68, 1.79971
FILLER_0_15_417, 202.4, 51.68, 1.79971
_2056_, 13.68, 51.68, 1.7998
_2900_, 13.68, 51.68, 1.7998
input33, 13.68, 51.68, 1.7998
input34, 13.68, 51.68, 1.7998
fanout151, 13.68, 51.68, 1.7998
fanout154, 13.68, 51.68, 1.7998
FILLER_0_14_17, 13.68, 51.68, 1.7998
_3008_, 34.64, 51.68, 1.79963
_3009_, 34.64, 51.68, 1.79963
_3010_, 34.64, 51.68, 1.79963
_3014_, 34.64, 51.68, 1.79963
_3015_, 34.64, 51.68, 1.79963
_3017_, 34.64, 51.68, 1.79963
FILLER_0_15_67, 34.64, 51.68, 1.79963
FILLER_0_15_75, 34.64, 51.68, 1.79963
_2938_, 47.44, 51.68, 1.79949
_2939_, 47.44, 51.68, 1.79949
_2940_, 47.44, 51.68, 1.79949
_2941_, 47.44, 51.68, 1.79949
_3076_, 47.44, 51.68, 1.79949
FILLER_0_14_85, 47.44, 51.68, 1.79949
FILLER_0_15_83, 47.44, 51.68, 1.79949
FILLER_0_15_91, 47.44, 51.68, 1.79949
FILLER_0_15_99, 47.44, 51.68, 1.79949
FILLER_0_16_93, 47.44, 51.68, 1.79949
_1933_, 60.24, 51.68, 1.79935
_2943_, 60.24, 51.68, 1.79935
_2944_, 60.24, 51.68, 1.79935
FILLER_0_14_108, 60.24, 51.68, 1.79935
FILLER_0_14_116, 60.24, 51.68, 1.79935
FILLER_0_15_121, 60.24, 51.68, 1.79935
FILLER_0_16_119, 60.24, 51.68, 1.79935
FILLER_0_16_127, 60.24, 51.68, 1.79935
_2935_, 73.04, 51.68, 1.79922
_2960_, 73.04, 51.68, 1.79922
_2962_, 73.04, 51.68, 1.79922
_3012_, 73.04, 51.68, 1.79922
_3110_, 73.04, 51.68, 1.79922
FILLER_0_16_148, 73.04, 51.68, 1.79922
FILLER_0_16_156, 73.04, 51.68, 1.79922
_2931_, 85.84, 51.68, 1.79915
_2932_, 85.84, 51.68, 1.79915
_2933_, 85.84, 51.68, 1.79915
_3068_, 85.84, 51.68, 1.79915
_3069_, 85.84, 51.68, 1.79915
FILLER_0_14_162, 85.84, 51.68, 1.79915
FILLER_0_14_174, 85.84, 51.68, 1.79915
FILLER_0_15_169, 85.84, 51.68, 1.79915
FILLER_0_15_186, 85.84, 51.68, 1.79915
_3071_, 98.64, 51.68, 1.79908
_3178_, 98.64, 51.68, 1.79908
_3179_, 98.64, 51.68, 1.79908
_3181_, 98.64, 51.68, 1.79908
_3183_, 98.64, 51.68, 1.79908
FILLER_0_14_190, 98.64, 51.68, 1.79908
FILLER_0_14_197, 98.64, 51.68, 1.79908
FILLER_0_16_210, 98.64, 51.68, 1.79908
_3180_, 111.44, 51.68, 1.79908
_3202_, 111.44, 51.68, 1.79908
FILLER_0_14_221, 111.44, 51.68, 1.79908
FILLER_0_15_225, 111.44, 51.68, 1.79908
FILLER_0_15_233, 111.44, 51.68, 1.79908
FILLER_0_15_241, 111.44, 51.68, 1.79908
FILLER_0_16_237, 111.44, 51.68, 1.79908
_1950_, 124.24, 51.68, 1.79916
_3198_, 124.24, 51.68, 1.79916
_3211_, 124.24, 51.68, 1.79916
FILLER_0_14_253, 124.24, 51.68, 1.79916
FILLER_0_16_265, 124.24, 51.68, 1.79916
_1962_, 137.04, 51.68, 1.79928
_1964_, 137.04, 51.68, 1.79928
_1967_, 137.04, 51.68, 1.79928
_1968_, 137.04, 51.68, 1.79928
_1986_, 137.04, 51.68, 1.79928
FILLER_0_14_277, 137.04, 51.68, 1.79928
FILLER_0_15_273, 137.04, 51.68, 1.79928
FILLER_0_15_281, 137.04, 51.68, 1.79928
FILLER_0_15_294, 137.04, 51.68, 1.79928
_2006_, 149.84, 51.68, 1.79942
_2011_, 149.84, 51.68, 1.79942
_2013_, 149.84, 51.68, 1.79942
_2014_, 149.84, 51.68, 1.79942
_2251_, 149.84, 51.68, 1.79942
FILLER_0_15_301, 149.84, 51.68, 1.79942
FILLER_0_15_320, 149.84, 51.68, 1.79942
_2259_, 162.64, 51.68, 1.79956
FILLER_0_14_333, 162.64, 51.68, 1.79956
FILLER_0_15_328, 162.64, 51.68, 1.79956
FILLER_0_15_337, 162.64, 51.68, 1.79956
FILLER_0_15_345, 162.64, 51.68, 1.79956
FILLER_0_15_353, 162.64, 51.68, 1.79956
FILLER_0_16_347, 162.64, 51.68, 1.79956
FILLER_0_16_355, 162.64, 51.68, 1.79956
FILLER_0_14_390, 188.92, 51.68, 1.79971
FILLER_0_14_398, 188.92, 51.68, 1.79971
FILLER_0_15_393, 188.92, 51.68, 1.79971
FILLER_0_15_401, 188.92, 51.68, 1.79971
FILLER_0_15_409, 188.92, 51.68, 1.79971
FILLER_0_16_400, 188.92, 51.68, 1.79971
FILLER_0_16_408, 188.92, 51.68, 1.79971
_1946_, 5.52, 46.24, 1.79983
_2057_, 5.52, 46.24, 1.79983
PHY_EDGE_ROW_12_Left_84, 5.52, 46.24, 1.79983
PHY_EDGE_ROW_13_Left_85, 5.52, 46.24, 1.79983
input49, 5.52, 46.24, 1.79983
PHY_EDGE_ROW_12_Right_12, 202.4, 46.24, 1.79975
PHY_EDGE_ROW_13_Right_13, 202.4, 46.24, 1.79975
FILLER_0_12_421, 202.4, 46.24, 1.79975
FILLER_0_13_417, 202.4, 46.24, 1.79975
_2058_, 13.68, 46.24, 1.79983
input50, 13.68, 46.24, 1.79983
FILLER_0_12_11, 13.68, 46.24, 1.79983
FILLER_0_13_13, 13.68, 46.24, 1.79983
FILLER_0_13_21, 13.68, 46.24, 1.79983
_2993_, 34.64, 46.24, 1.7997
_3011_, 34.64, 46.24, 1.7997
_3109_, 34.64, 46.24, 1.7997
FILLER_0_13_53, 34.64, 46.24, 1.7997
FILLER_0_13_57, 34.64, 46.24, 1.7997
FILLER_0_13_65, 34.64, 46.24, 1.7997
_3079_, 47.44, 46.24, 1.79959
_3080_, 47.44, 46.24, 1.79959
_3081_, 47.44, 46.24, 1.79959
_3082_, 47.44, 46.24, 1.79959
FILLER_0_12_78, 47.44, 46.24, 1.79959
FILLER_0_12_85, 47.44, 46.24, 1.79959
FILLER_0_13_78, 47.44, 46.24, 1.79959
FILLER_0_13_86, 47.44, 46.24, 1.79959
FILLER_0_13_105, 47.44, 46.24, 1.79959
FILLER_0_14_98, 47.44, 46.24, 1.79959
_2945_, 60.24, 46.24, 1.79949
_2946_, 60.24, 46.24, 1.79949
_2959_, 60.24, 46.24, 1.79949
_2961_, 60.24, 46.24, 1.79949
FILLER_0_12_107, 60.24, 46.24, 1.79949
FILLER_0_12_115, 60.24, 46.24, 1.79949
FILLER_0_13_113, 60.24, 46.24, 1.79949
FILLER_0_13_127, 60.24, 46.24, 1.79949
_2934_, 73.04, 46.24, 1.7994
_3139_, 73.04, 46.24, 1.7994
FILLER_0_13_136, 73.04, 46.24, 1.7994
FILLER_0_13_144, 73.04, 46.24, 1.7994
FILLER_0_13_152, 73.04, 46.24, 1.7994
FILLER_0_13_160, 73.04, 46.24, 1.7994
FILLER_0_14_149, 73.04, 46.24, 1.7994
_3137_, 85.84, 46.24, 1.79932
_3138_, 85.84, 46.24, 1.79932
FILLER_0_13_169, 85.84, 46.24, 1.79932
FILLER_0_13_177, 85.84, 46.24, 1.79932
FILLER_0_13_185, 85.84, 46.24, 1.79932
FILLER_0_14_182, 85.84, 46.24, 1.79932
_3143_, 98.64, 46.24, 1.79924
_3166_, 98.64, 46.24, 1.79924
_3167_, 98.64, 46.24, 1.79924
_3171_, 98.64, 46.24, 1.79924
_3176_, 98.64, 46.24, 1.79924
_3177_, 98.64, 46.24, 1.79924
FILLER_0_12_190, 98.64, 46.24, 1.79924
FILLER_0_13_214, 98.64, 46.24, 1.79924
FILLER_0_14_205, 98.64, 46.24, 1.79924
FILLER_0_14_213, 98.64, 46.24, 1.79924
_3174_, 111.44, 46.24, 1.79921
_3175_, 111.44, 46.24, 1.79921
_3200_, 111.44, 46.24, 1.79921
_3201_, 111.44, 46.24, 1.79921
FILLER_0_12_222, 111.44, 46.24, 1.79921
FILLER_0_14_238, 111.44, 46.24, 1.79921
_1957_, 124.24, 46.24, 1.79928
_3196_, 124.24, 46.24, 1.79928
_3197_, 124.24, 46.24, 1.79928
FILLER_0_13_249, 124.24, 46.24, 1.79928
FILLER_0_13_257, 124.24, 46.24, 1.79928
FILLER_0_13_265, 124.24, 46.24, 1.79928
FILLER_0_14_261, 124.24, 46.24, 1.79928
FILLER_0_14_269, 124.24, 46.24, 1.79928
_1963_, 137.04, 46.24, 1.79938
_1965_, 137.04, 46.24, 1.79938
_1966_, 137.04, 46.24, 1.79938
_1987_, 137.04, 46.24, 1.79938
_2003_, 137.04, 46.24, 1.79938
FILLER_0_12_283, 137.04, 46.24, 1.79938
FILLER_0_13_276, 137.04, 46.24, 1.79938
FILLER_0_13_281, 137.04, 46.24, 1.79938
FILLER_0_13_297, 137.04, 46.24, 1.79938
FILLER_0_14_298, 137.04, 46.24, 1.79938
_2002_, 149.84, 46.24, 1.79949
_2004_, 149.84, 46.24, 1.79949
_2242_, 149.84, 46.24, 1.79949
FILLER_0_13_305, 149.84, 46.24, 1.79949
FILLER_0_13_316, 149.84, 46.24, 1.79949
FILLER_0_13_324, 149.84, 46.24, 1.79949
FILLER_0_14_325, 149.84, 46.24, 1.79949
_2253_, 162.64, 46.24, 1.7996
_2260_, 162.64, 46.24, 1.7996
_2261_, 162.64, 46.24, 1.7996
_2269_, 162.64, 46.24, 1.7996
FILLER_0_13_332, 162.64, 46.24, 1.7996
FILLER_0_13_337, 162.64, 46.24, 1.7996
FILLER_0_13_345, 162.64, 46.24, 1.7996
FILLER_0_13_353, 162.64, 46.24, 1.7996
FILLER_0_14_352, 162.64, 46.24, 1.7996
FILLER_0_12_389, 188.92, 46.24, 1.79975
FILLER_0_12_397, 188.92, 46.24, 1.79975
FILLER_0_13_393, 188.92, 46.24, 1.79975
FILLER_0_13_401, 188.92, 46.24, 1.79975
FILLER_0_13_409, 188.92, 46.24, 1.79975
FILLER_0_14_406, 188.92, 46.24, 1.79975
_2055_, 5.52, 40.8, 1.79983
_2184_, 5.52, 40.8, 1.79983
PHY_EDGE_ROW_10_Left_82, 5.52, 40.8, 1.79983
PHY_EDGE_ROW_11_Left_83, 5.52, 40.8, 1.79983
input65, 5.52, 40.8, 1.79983
PHY_EDGE_ROW_10_Right_10, 202.4, 40.8, 1.79977
PHY_EDGE_ROW_11_Right_11, 202.4, 40.8, 1.79977
FILLER_0_10_421, 202.4, 40.8, 1.79977
FILLER_0_11_417, 202.4, 40.8, 1.79977
_2949_, 13.68, 40.8, 1.79983
_2950_, 13.68, 40.8, 1.79983
_2952_, 13.68, 40.8, 1.79983
_2956_, 13.68, 40.8, 1.79983
FILLER_0_11_10, 13.68, 40.8, 1.79983
FILLER_0_12_19, 13.68, 40.8, 1.79983
_2075_, 34.64, 40.8, 1.79969
_2974_, 34.64, 40.8, 1.79969
_2992_, 34.64, 40.8, 1.79969
_3103_, 34.64, 40.8, 1.79969
FILLER_0_10_59, 34.64, 40.8, 1.79969
FILLER_0_11_64, 34.64, 40.8, 1.79969
FILLER_0_12_70, 34.64, 40.8, 1.79969
_2052_, 47.44, 40.8, 1.79956
_3077_, 47.44, 40.8, 1.79956
_3078_, 47.44, 40.8, 1.79956
_3083_, 47.44, 40.8, 1.79956
_3084_, 47.44, 40.8, 1.79956
_3085_, 47.44, 40.8, 1.79956
_3088_, 47.44, 40.8, 1.79956
_3140_, 47.44, 40.8, 1.79956
FILLER_0_10_81, 47.44, 40.8, 1.79956
FILLER_0_10_85, 47.44, 40.8, 1.79956
FILLER_0_11_84, 47.44, 40.8, 1.79956
_3089_, 60.24, 40.8, 1.79945
_3090_, 60.24, 40.8, 1.79945
_3091_, 60.24, 40.8, 1.79945
_3141_, 60.24, 40.8, 1.79945
FILLER_0_10_111, 60.24, 40.8, 1.79945
FILLER_0_11_113, 60.24, 40.8, 1.79945
FILLER_0_12_123, 60.24, 40.8, 1.79945
FILLER_0_12_131, 60.24, 40.8, 1.79945
_3074_, 73.04, 40.8, 1.79936
_3075_, 73.04, 40.8, 1.79936
_3108_, 73.04, 40.8, 1.79936
_3142_, 73.04, 40.8, 1.79936
_3169_, 73.04, 40.8, 1.79936
max_cap76, 73.04, 40.8, 1.79936
FILLER_0_11_150, 73.04, 40.8, 1.79936
FILLER_0_11_158, 73.04, 40.8, 1.79936
_2213_, 85.84, 40.8, 1.79932
_2214_, 85.84, 40.8, 1.79932
_2216_, 85.84, 40.8, 1.79932
_3072_, 85.84, 40.8, 1.79932
_3073_, 85.84, 40.8, 1.79932
FILLER_0_11_179, 85.84, 40.8, 1.79932
FILLER_0_11_187, 85.84, 40.8, 1.79932
FILLER_0_12_182, 85.84, 40.8, 1.79932
_3173_, 98.64, 40.8, 1.79929
_3189_, 98.64, 40.8, 1.79929
_3190_, 98.64, 40.8, 1.79929
FILLER_0_10_193, 98.64, 40.8, 1.79929
FILLER_0_11_195, 98.64, 40.8, 1.79929
FILLER_0_11_203, 98.64, 40.8, 1.79929
FILLER_0_11_211, 98.64, 40.8, 1.79929
FILLER_0_12_205, 98.64, 40.8, 1.79929
FILLER_0_12_213, 98.64, 40.8, 1.79929
_3164_, 111.44, 40.8, 1.79927
_3172_, 111.44, 40.8, 1.79927
_3191_, 111.44, 40.8, 1.79927
_3194_, 111.44, 40.8, 1.79927
_3195_, 111.44, 40.8, 1.79927
_3199_, 111.44, 40.8, 1.79927
max_cap73, 111.44, 40.8, 1.79927
FILLER_0_10_222, 111.44, 40.8, 1.79927
FILLER_0_11_236, 111.44, 40.8, 1.79927
FILLER_0_11_244, 111.44, 40.8, 1.79927
FILLER_0_12_244, 111.44, 40.8, 1.79927
_1952_, 124.24, 40.8, 1.79933
_1955_, 124.24, 40.8, 1.79933
_1956_, 124.24, 40.8, 1.79933
_1988_, 124.24, 40.8, 1.79933
_2239_, 124.24, 40.8, 1.79933
